id,date,neighborhood,category,status,lat,lng,valuation,description
14028,2023-09-26,Sunset,Building Maintenance,In Progress,37.735585,-122.493283,,Service request #14028: overflowing trash reported by resident
14029,2023-09-30,Sunset,Abandoned Vehicle,In Progress,37.747952,-122.501577,,Service request #14029: noise complaint reported by resident
14030,2023-09-09,Sunset,Building Maintenance,Closed,37.750938,-122.4864,,Service request #14030: building maintenance reported by resident
14031,2023-09-06,Sunset,Pothole,Open,37.751328,-122.486421,,Service request #14031: illegal dumping reported by resident
14032,2023-09-21,Sunset,General Request,Closed,37.742728,-122.502514,,Service request #14032: water leak reported by resident
14033,2023-09-21,Sunset,Blocked Street or Sidewalk,Pending,37.740988,-122.499703,,Service request #14033: general request reported by resident
14034,2023-09-09,Sunset,Illegal Dumping,Referred,37.742701,-122.506151,,Service request #14034: pothole reported by resident
14035,2023-09-03,Sunset,Graffiti,Open,37.751689,-122.515968,,Service request #14035: noise complaint reported by resident
14036,2023-09-19,Sunset,Building Maintenance,Closed,37.749521,-122.49585,,Service request #14036: overflowing trash reported by resident
14037,2023-09-22,Sunset,Abandoned Vehicle,Pending,37.747797,-122.504791,,Service request #14037: building maintenance reported by resident
14038,2023-09-21,Sunset,Parking Enforcement,Closed,37.74411,-122.486845,,Service request #14038: damaged property reported by resident
14039,2023-09-18,Sunset,Abandoned Vehicle,Closed,37.742303,-122.50206,,Service request #14039: illegal dumping reported by resident
14040,2023-09-08,Sunset,Streetlight Out,Open,37.753917,-122.489784,,Service request #14040: tree maintenance reported by resident
14041,2023-09-18,Sunset,Park Maintenance,Open,37.756592,-122.50877,,Service request #14041: building maintenance reported by resident
14042,2023-09-14,Sunset,Damaged Property,Closed,37.767939,-122.495692,,Service request #14042: street and sidewalk cleaning reported by resident
14043,2023-09-06,Sunset,Encampment,Open,37.742825,-122.508316,,Service request #14043: park maintenance reported by resident
14044,2023-09-13,Sunset,Building Maintenance,Referred,37.741759,-122.4815,,Service request #14044: pothole reported by resident
14045,2023-09-02,Sunset,Streetlight Out,Closed,37.743158,-122.488981,,Service request #14045: water leak reported by resident
14046,2023-09-21,Sunset,Pothole,Closed,37.764056,-122.481351,,Service request #14046: abandoned vehicle reported by resident
14047,2023-09-23,Sunset,Encampment,Closed,37.742827,-122.488477,,Service request #14047: damaged property reported by resident
14048,2023-09-29,Sunset,Damaged Property,In Progress,37.742152,-122.499268,,Service request #14048: abandoned vehicle reported by resident
14049,2023-09-28,Sunset,Blocked Street or Sidewalk,Closed,37.760896,-122.478755,,Service request #14049: blocked street or sidewalk reported by resident
14050,2023-09-25,Sunset,Blocked Street or Sidewalk,Open,37.748755,-122.48531,,Service request #14050: street and sidewalk cleaning reported by resident
14051,2023-09-15,Sunset,Encampment,Closed,37.746597,-122.468779,,Service request #14051: graffiti reported by resident
14052,2023-09-01,Sunset,Streetlight Out,Referred,37.743295,-122.49915,,Service request #14052: general request reported by resident
14053,2023-09-07,Sunset,Streetlight Out,Referred,37.742762,-122.481554,,Service request #14053: streetlight out reported by resident
14054,2023-09-24,Sunset,Blocked Street or Sidewalk,Closed,37.75327,-122.497802,,Service request #14054: sewer issues reported by resident
14055,2023-09-21,Sunset,Damaged Property,Referred,37.764504,-122.479495,,Service request #14055: damaged property reported by resident
14056,2023-09-12,Sunset,Streetlight Out,In Progress,37.752873,-122.492505,,Service request #14056: sewer issues reported by resident
14057,2023-09-15,Sunset,Streetlight Out,Pending,37.741604,-122.488211,,Service request #14057: streetlight out reported by resident
14058,2023-09-26,Sunset,Noise Complaint,Open,37.757364,-122.482775,,Service request #14058: general request reported by resident
14059,2023-09-05,Sunset,Tree Maintenance,Closed,37.748448,-122.484493,,Service request #14059: park maintenance reported by resident
14060,2023-09-22,Sunset,Graffiti,Closed,37.747795,-122.495574,,Service request #14060: street and sidewalk cleaning reported by resident
14061,2023-09-09,Sunset,Graffiti,Pending,37.760723,-122.489831,,Service request #14061: graffiti reported by resident
14062,2023-09-23,Sunset,Abandoned Vehicle,Closed,37.753622,-122.491608,,Service request #14062: building maintenance reported by resident
14063,2023-09-13,Sunset,Overflowing Trash,Closed,37.758081,-122.496898,,Service request #14063: noise complaint reported by resident
14064,2023-09-16,Sunset,Overflowing Trash,Pending,37.764055,-122.49015,,Service request #14064: noise complaint reported by resident
14065,2023-09-30,Sunset,Streetlight Out,Closed,37.731845,-122.48766,,Service request #14065: water leak reported by resident
14066,2023-09-30,Sunset,Street and Sidewalk Cleaning,Closed,37.737224,-122.493577,,Service request #14066: tree maintenance reported by resident
14067,2023-09-02,Sunset,Graffiti,Duplicate,37.748181,-122.50015,,Service request #14067: blocked street or sidewalk reported by resident
14068,2023-09-22,Sunset,Street and Sidewalk Cleaning,Closed,37.750816,-122.514825,,Service request #14068: park maintenance reported by resident
14069,2023-09-23,Sunset,Park Maintenance,Open,37.740666,-122.481029,,Service request #14069: damaged property reported by resident
14070,2023-09-15,Sunset,Park Maintenance,Closed,37.755922,-122.499572,,Service request #14070: blocked street or sidewalk reported by resident
14071,2023-09-04,Sunset,Noise Complaint,Closed,37.736949,-122.489029,,Service request #14071: water leak reported by resident
14072,2023-09-25,Sunset,Damaged Property,Referred,37.747862,-122.477839,,Service request #14072: noise complaint reported by resident
14073,2023-03-09,Marina,Park Maintenance,Open,37.787734,-122.445047,,Service request #14073: park maintenance reported by resident
14074,2023-03-16,Marina,Noise Complaint,Open,37.813285,-122.445316,,Service request #14074: pothole reported by resident
14075,2023-03-31,Marina,Noise Complaint,In Progress,37.79883,-122.452292,,Service request #14075: park maintenance reported by resident
14076,2023-03-19,Marina,Pothole,Closed,37.816975,-122.457833,,Service request #14076: noise complaint reported by resident
14077,2023-03-19,Marina,Streetlight Out,Referred,37.791282,-122.429081,,Service request #14077: park maintenance reported by resident
14078,2023-03-23,Marina,Blocked Street or Sidewalk,Closed,37.803049,-122.426642,,Service request #14078: illegal dumping reported by resident
14079,2023-03-08,Marina,Encampment,Closed,37.818343,-122.447267,,Service request #14079: water leak reported by resident
14080,2023-03-22,Marina,General Request,Closed,37.800397,-122.434912,,Service request #14080: noise complaint reported by resident
14081,2023-03-18,Marina,Blocked Street or Sidewalk,Closed,37.805101,-122.453999,,Service request #14081: water leak reported by resident
14082,2023-03-20,Marina,Illegal Dumping,Closed,37.793569,-122.431189,,Service request #14082: pothole reported by resident
14083,2023-03-11,Marina,Parking Enforcement,Open,37.807917,-122.443411,,Service request #14083: streetlight out reported by resident
14084,2023-03-06,Marina,Park Maintenance,Closed,37.794821,-122.417662,,Service request #14084: graffiti reported by resident
14085,2023-03-17,Marina,Noise Complaint,Closed,37.808249,-122.454677,,Service request #14085: building maintenance reported by resident
14086,2023-03-02,Marina,Sewer Issues,Closed,37.799178,-122.435223,,Service request #14086: streetlight out reported by resident
14087,2023-03-16,Marina,Park Maintenance,Open,37.793643,-122.428309,,Service request #14087: park maintenance reported by resident
14088,2023-03-08,Marina,Streetlight Out,Closed,37.783272,-122.44619,,Service request #14088: streetlight out reported by resident
14089,2023-03-01,Marina,Pothole,Open,37.81924,-122.430025,,Service request #14089: streetlight out reported by resident
14090,2023-03-30,Marina,Encampment,Open,37.802711,-122.431794,,Service request #14090: graffiti reported by resident
14091,2023-03-24,Marina,Parking Enforcement,Open,37.804306,-122.434239,,Service request #14091: graffiti reported by resident
14092,2023-03-08,Marina,Parking Enforcement,In Progress,37.811324,-122.447779,,Service request #14092: encampment reported by resident
14093,2023-03-02,Marina,Tree Maintenance,Closed,37.814795,-122.440489,,Service request #14093: abandoned vehicle reported by resident
14094,2023-03-29,Marina,Damaged Property,Closed,37.797959,-122.439582,,Service request #14094: park maintenance reported by resident
14095,2023-03-22,Marina,General Request,Closed,37.801738,-122.459353,,Service request #14095: parking enforcement reported by resident
14096,2023-03-13,Marina,Pothole,Closed,37.823371,-122.436935,,Service request #14096: tree maintenance reported by resident
14097,2023-03-23,Marina,Damaged Property,In Progress,37.817888,-122.447648,,Service request #14097: street and sidewalk cleaning reported by resident
14098,2023-03-22,Marina,Sewer Issues,In Progress,37.811883,-122.440448,,Service request #14098: pothole reported by resident
14099,2023-03-01,Marina,Street and Sidewalk Cleaning,Duplicate,37.781795,-122.438306,,Service request #14099: park maintenance reported by resident
14100,2023-03-13,Marina,General Request,Open,37.825538,-122.442394,,Service request #14100: pothole reported by resident
14101,2023-03-10,Marina,Encampment,Closed,37.802151,-122.440884,,Service request #14101: encampment reported by resident
14102,2023-03-23,Marina,Park Maintenance,Closed,37.793577,-122.422868,,Service request #14102: noise complaint reported by resident
14103,2023-03-09,Marina,Damaged Property,Closed,37.80216,-122.443003,,Service request #14103: blocked street or sidewalk reported by resident
14104,2023-03-04,Marina,Tree Maintenance,Open,37.793321,-122.435656,,Service request #14104: building maintenance reported by resident
14105,2023-03-08,Marina,Blocked Street or Sidewalk,Closed,37.794243,-122.437234,,Service request #14105: abandoned vehicle reported by resident
14106,2023-03-10,Marina,Pothole,In Progress,37.811181,-122.433816,,Service request #14106: parking enforcement reported by resident
14107,2023-03-15,Marina,Damaged Property,Pending,37.813262,-122.431661,,Service request #14107: noise complaint reported by resident
14108,2023-03-05,Marina,Streetlight Out,Closed,37.793778,-122.450094,,Service request #14108: illegal dumping reported by resident
14109,2023-03-12,Marina,Illegal Dumping,Pending,37.809972,-122.415081,,Service request #14109: building maintenance reported by resident
14110,2023-03-07,Marina,Water Leak,Closed,37.8005,-122.442912,,Service request #14110: building maintenance reported by resident
14111,2023-03-17,Marina,Illegal Dumping,Closed,37.81037,-122.440018,,Service request #14111: blocked street or sidewalk reported by resident
14112,2023-03-13,Marina,Pothole,In Progress,37.814305,-122.452931,,Service request #14112: overflowing trash reported by resident
14113,2023-03-30,Marina,Street and Sidewalk Cleaning,Referred,37.824237,-122.430449,,Service request #14113: pothole reported by resident
14114,2023-03-15,Marina,Abandoned Vehicle,Open,37.811151,-122.438241,,Service request #14114: streetlight out reported by resident
14115,2023-03-27,Marina,Encampment,Open,37.803483,-122.439899,,Service request #14115: overflowing trash reported by resident
14116,2023-03-05,Marina,Park Maintenance,Open,37.803525,-122.433779,,Service request #14116: overflowing trash reported by resident
14117,2023-03-12,Marina,Damaged Property,In Progress,37.818358,-122.430714,,Service request #14117: park maintenance reported by resident
14118,2023-03-08,Marina,Streetlight Out,Closed,37.798186,-122.444034,,Service request #14118: encampment reported by resident
14119,2023-03-03,Marina,Blocked Street or Sidewalk,Pending,37.802836,-122.440243,,Service request #14119: tree maintenance reported by resident
14120,2023-03-19,Marina,Water Leak,Open,37.811745,-122.416153,,Service request #14120: streetlight out reported by resident
14121,2023-03-16,Marina,Street and Sidewalk Cleaning,Referred,37.811727,-122.437326,,Service request #14121: water leak reported by resident
14122,2023-03-07,Marina,Water Leak,Pending,37.803259,-122.421933,,Service request #14122: sewer issues reported by resident
14123,2023-03-12,Marina,Damaged Property,Closed,37.800002,-122.44259,,Service request #14123: damaged property reported by resident
14124,2023-03-24,Marina,Overflowing Trash,Open,37.799915,-122.45418,,Service request #14124: park maintenance reported by resident
14125,2023-03-29,Marina,Blocked Street or Sidewalk,Open,37.784206,-122.443016,,Service request #14125: graffiti reported by resident
14126,2023-03-03,Marina,Water Leak,Closed,37.787488,-122.457423,,Service request #14126: parking enforcement reported by resident
14127,2019-02-27,Potrero Hill,Overflowing Trash,Closed,37.746934,-122.38889,,Service request #14127: sewer issues reported by resident
14128,2019-02-03,Potrero Hill,Park Maintenance,In Progress,37.768465,-122.39977,,Service request #14128: street and sidewalk cleaning reported by resident
14129,2019-02-20,Potrero Hill,Encampment,In Progress,37.754047,-122.403422,,Service request #14129: water leak reported by resident
14130,2019-02-19,Potrero Hill,Abandoned Vehicle,Closed,37.749886,-122.407065,,Service request #14130: graffiti reported by resident
14131,2019-02-23,Potrero Hill,General Request,Open,37.760664,-122.409002,,Service request #14131: damaged property reported by resident
14132,2019-02-27,Potrero Hill,Pothole,Closed,37.737085,-122.405991,,Service request #14132: building maintenance reported by resident
14133,2019-02-06,Potrero Hill,Parking Enforcement,In Progress,37.77171,-122.413835,,Service request #14133: general request reported by resident
14134,2019-02-09,Potrero Hill,Parking Enforcement,In Progress,37.759814,-122.384551,,Service request #14134: street and sidewalk cleaning reported by resident
14135,2019-02-08,Potrero Hill,Streetlight Out,In Progress,37.76332,-122.397413,,Service request #14135: graffiti reported by resident
14136,2019-02-25,Potrero Hill,Encampment,Duplicate,37.745115,-122.381267,,Service request #14136: damaged property reported by resident
14137,2019-02-13,Potrero Hill,Illegal Dumping,Closed,37.768218,-122.391073,,Service request #14137: overflowing trash reported by resident
14138,2019-02-08,Potrero Hill,Tree Maintenance,Open,37.773106,-122.405439,,Service request #14138: illegal dumping reported by resident
14139,2019-02-25,Potrero Hill,Parking Enforcement,Closed,37.763396,-122.392617,,Service request #14139: park maintenance reported by resident
14140,2019-02-09,Potrero Hill,Graffiti,Closed,37.746976,-122.388702,,Service request #14140: noise complaint reported by resident
14141,2019-02-13,Potrero Hill,Tree Maintenance,Closed,37.763111,-122.406886,,Service request #14141: damaged property reported by resident
14142,2019-02-28,Potrero Hill,Illegal Dumping,Closed,37.76099,-122.415331,,Service request #14142: park maintenance reported by resident
14143,2019-02-15,Potrero Hill,Pothole,Referred,37.759312,-122.41788,,Service request #14143: graffiti reported by resident
14144,2019-02-28,Potrero Hill,Encampment,Open,37.748713,-122.395813,,Service request #14144: noise complaint reported by resident
14145,2019-02-01,Potrero Hill,General Request,Closed,37.746538,-122.413042,,Service request #14145: sewer issues reported by resident
14146,2019-02-12,Potrero Hill,General Request,Referred,37.76916,-122.39354,,Service request #14146: encampment reported by resident
14147,2019-02-08,Potrero Hill,Graffiti,Pending,37.755343,-122.372663,,Service request #14147: building maintenance reported by resident
14148,2019-02-16,Potrero Hill,Pothole,Closed,37.748751,-122.400465,,Service request #14148: graffiti reported by resident
14149,2019-02-26,Potrero Hill,Blocked Street or Sidewalk,In Progress,37.74331,-122.396279,,Service request #14149: street and sidewalk cleaning reported by resident
14150,2019-02-26,Potrero Hill,Noise Complaint,Closed,37.751862,-122.396269,,Service request #14150: water leak reported by resident
14151,2019-02-09,Potrero Hill,Sewer Issues,Pending,37.751106,-122.400678,,Service request #14151: overflowing trash reported by resident
14152,2019-02-17,Potrero Hill,Sewer Issues,Closed,37.750934,-122.393708,,Service request #14152: tree maintenance reported by resident
14153,2019-02-24,Potrero Hill,Sewer Issues,Duplicate,37.758233,-122.403345,,Service request #14153: tree maintenance reported by resident
14154,2019-02-11,Potrero Hill,Blocked Street or Sidewalk,Closed,37.752633,-122.40763,,Service request #14154: blocked street or sidewalk reported by resident
14155,2019-02-06,Potrero Hill,Noise Complaint,Closed,37.751428,-122.391034,,Service request #14155: building maintenance reported by resident
14156,2019-02-15,Potrero Hill,Encampment,Closed,37.75997,-122.400868,,Service request #14156: tree maintenance reported by resident
14157,2019-02-13,Potrero Hill,Building Maintenance,Referred,37.747766,-122.424112,,Service request #14157: parking enforcement reported by resident
14158,2019-02-27,Potrero Hill,Tree Maintenance,Closed,37.758434,-122.389601,,Service request #14158: water leak reported by resident
14159,2019-02-20,Potrero Hill,Park Maintenance,In Progress,37.762232,-122.407233,,Service request #14159: building maintenance reported by resident
14160,2019-02-13,Potrero Hill,Overflowing Trash,Closed,37.756325,-122.397601,,Service request #14160: street and sidewalk cleaning reported by resident
14161,2019-02-13,Potrero Hill,Encampment,Duplicate,37.767054,-122.39235,,Service request #14161: parking enforcement reported by resident
14162,2019-02-27,Potrero Hill,Street and Sidewalk Cleaning,Open,37.737361,-122.413629,,Service request #14162: blocked street or sidewalk reported by resident
14163,2019-02-11,Potrero Hill,Street and Sidewalk Cleaning,In Progress,37.754971,-122.408531,,Service request #14163: pothole reported by resident
14164,2019-02-24,Potrero Hill,Abandoned Vehicle,Closed,37.766328,-122.395489,,Service request #14164: abandoned vehicle reported by resident
14165,2019-02-07,Potrero Hill,Streetlight Out,Closed,37.754241,-122.399666,,Service request #14165: noise complaint reported by resident
14166,2019-02-03,Potrero Hill,Blocked Street or Sidewalk,Referred,37.736077,-122.401796,,Service request #14166: blocked street or sidewalk reported by resident
14167,2019-02-25,Potrero Hill,Graffiti,Duplicate,37.753974,-122.401139,,Service request #14167: abandoned vehicle reported by resident
14168,2019-02-03,Potrero Hill,Pothole,Closed,37.753467,-122.395596,,Service request #14168: general request reported by resident
14169,2025-03-21,Sunset,Blocked Street or Sidewalk,Closed,37.755166,-122.489536,,Service request #14169: graffiti reported by resident
14170,2025-03-12,Sunset,Noise Complaint,Closed,37.748888,-122.494842,,Service request #14170: park maintenance reported by resident
14171,2025-03-01,Sunset,Blocked Street or Sidewalk,In Progress,37.752168,-122.501117,,Service request #14171: noise complaint reported by resident
14172,2025-03-16,Sunset,Sewer Issues,Closed,37.762674,-122.486824,,Service request #14172: streetlight out reported by resident
14173,2025-03-11,Sunset,Damaged Property,Closed,37.756736,-122.503083,,Service request #14173: overflowing trash reported by resident
14174,2025-03-17,Sunset,Blocked Street or Sidewalk,Closed,37.750274,-122.471683,,Service request #14174: street and sidewalk cleaning reported by resident
14175,2025-03-28,Sunset,Encampment,In Progress,37.743966,-122.503943,,Service request #14175: graffiti reported by resident
14176,2025-03-14,Sunset,Tree Maintenance,Closed,37.759973,-122.494198,,Service request #14176: tree maintenance reported by resident
14177,2025-03-12,Sunset,Encampment,In Progress,37.753231,-122.497112,,Service request #14177: streetlight out reported by resident
14178,2025-03-08,Sunset,Noise Complaint,Open,37.750177,-122.483676,,Service request #14178: graffiti reported by resident
14179,2025-03-26,Sunset,Sewer Issues,Pending,37.746483,-122.510669,,Service request #14179: building maintenance reported by resident
14180,2025-03-09,Sunset,Damaged Property,In Progress,37.754364,-122.522814,,Service request #14180: graffiti reported by resident
14181,2025-03-13,Sunset,Graffiti,Open,37.73214,-122.499689,,Service request #14181: pothole reported by resident
14182,2025-03-30,Sunset,Encampment,Closed,37.75895,-122.474336,,Service request #14182: pothole reported by resident
14183,2025-03-11,Sunset,Water Leak,Open,37.739252,-122.496932,,Service request #14183: abandoned vehicle reported by resident
14184,2025-03-05,Sunset,Illegal Dumping,Open,37.760775,-122.485391,,Service request #14184: street and sidewalk cleaning reported by resident
14185,2025-03-06,Sunset,Damaged Property,Closed,37.749161,-122.489087,,Service request #14185: graffiti reported by resident
14186,2025-03-20,Sunset,Graffiti,Referred,37.751001,-122.507209,,Service request #14186: building maintenance reported by resident
14187,2025-03-16,Sunset,Park Maintenance,Closed,37.737176,-122.497281,,Service request #14187: street and sidewalk cleaning reported by resident
14188,2025-03-14,Sunset,Graffiti,In Progress,37.766328,-122.499553,,Service request #14188: encampment reported by resident
14189,2025-03-31,Sunset,Water Leak,Pending,37.757804,-122.511935,,Service request #14189: parking enforcement reported by resident
14190,2025-03-27,Sunset,Park Maintenance,Pending,37.756833,-122.496601,,Service request #14190: pothole reported by resident
14191,2025-03-07,Sunset,Illegal Dumping,Referred,37.74419,-122.504991,,Service request #14191: streetlight out reported by resident
14192,2025-03-01,Sunset,Encampment,Referred,37.751166,-122.506428,,Service request #14192: street and sidewalk cleaning reported by resident
14193,2025-03-06,Sunset,Pothole,Closed,37.736958,-122.492204,,Service request #14193: noise complaint reported by resident
14194,2025-03-07,Sunset,Pothole,In Progress,37.760373,-122.486283,,Service request #14194: streetlight out reported by resident
14195,2025-03-30,Sunset,Blocked Street or Sidewalk,Closed,37.736732,-122.506504,,Service request #14195: building maintenance reported by resident
14196,2025-03-12,Sunset,Encampment,Closed,37.762711,-122.483094,,Service request #14196: noise complaint reported by resident
14197,2025-03-01,Sunset,Tree Maintenance,Duplicate,37.744455,-122.484686,,Service request #14197: blocked street or sidewalk reported by resident
14198,2025-03-03,Sunset,Pothole,Pending,37.749451,-122.502684,,Service request #14198: blocked street or sidewalk reported by resident
14199,2025-03-10,Sunset,Encampment,Closed,37.758901,-122.512194,,Service request #14199: noise complaint reported by resident
14200,2025-03-22,Sunset,Abandoned Vehicle,Pending,37.741829,-122.485045,,Service request #14200: sewer issues reported by resident
14201,2025-03-06,Sunset,Illegal Dumping,Closed,37.744185,-122.488206,,Service request #14201: water leak reported by resident
14202,2025-03-24,Sunset,Graffiti,In Progress,37.746597,-122.496768,,Service request #14202: noise complaint reported by resident
14203,2025-03-12,Sunset,Parking Enforcement,Closed,37.730439,-122.497944,,Service request #14203: building maintenance reported by resident
14204,2025-03-11,Sunset,Park Maintenance,Closed,37.743876,-122.51058,,Service request #14204: street and sidewalk cleaning reported by resident
14205,2025-03-13,Sunset,Sewer Issues,Open,37.732008,-122.492728,,Service request #14205: parking enforcement reported by resident
14206,2025-03-05,Sunset,Water Leak,Pending,37.742687,-122.49613,,Service request #14206: illegal dumping reported by resident
14207,2025-03-30,Sunset,Sewer Issues,Closed,37.751032,-122.500248,,Service request #14207: pothole reported by resident
14208,2025-03-18,Sunset,Sewer Issues,Referred,37.747424,-122.497323,,Service request #14208: abandoned vehicle reported by resident
14209,2025-03-23,Sunset,Encampment,Closed,37.757994,-122.48831,,Service request #14209: graffiti reported by resident
14210,2025-03-30,Sunset,Street and Sidewalk Cleaning,Referred,37.757166,-122.488853,,Service request #14210: sewer issues reported by resident
14211,2025-03-29,Sunset,Graffiti,Closed,37.758907,-122.482035,,Service request #14211: tree maintenance reported by resident
14212,2025-03-23,Sunset,Noise Complaint,Closed,37.747996,-122.495398,,Service request #14212: park maintenance reported by resident
14213,2025-03-03,Sunset,Illegal Dumping,Pending,37.760689,-122.507119,,Service request #14213: parking enforcement reported by resident
14214,2025-03-09,Sunset,Street and Sidewalk Cleaning,In Progress,37.746595,-122.499531,,Service request #14214: street and sidewalk cleaning reported by resident
14215,2025-03-27,Sunset,Tree Maintenance,Referred,37.741674,-122.497556,,Service request #14215: park maintenance reported by resident
14216,2025-03-02,Sunset,Pothole,Closed,37.747534,-122.489541,,Service request #14216: pothole reported by resident
14217,2020-07-31,Financial District,Tree Maintenance,Open,37.789663,-122.399155,,Service request #14217: tree maintenance reported by resident
14218,2020-07-15,Financial District,Encampment,Closed,37.787393,-122.395086,,Service request #14218: overflowing trash reported by resident
14219,2020-07-05,Financial District,Pothole,Closed,37.80705,-122.412854,,Service request #14219: noise complaint reported by resident
14220,2020-07-01,Financial District,Encampment,Closed,37.802006,-122.388663,,Service request #14220: building maintenance reported by resident
14221,2020-07-31,Financial District,Building Maintenance,Closed,37.7775,-122.393371,,Service request #14221: park maintenance reported by resident
14222,2020-07-17,Financial District,Encampment,Open,37.786941,-122.391289,,Service request #14222: water leak reported by resident
14223,2020-07-16,Financial District,Park Maintenance,Closed,37.78965,-122.400764,,Service request #14223: illegal dumping reported by resident
14224,2020-07-23,Financial District,Pothole,Pending,37.792357,-122.390557,,Service request #14224: blocked street or sidewalk reported by resident
14225,2020-07-04,Financial District,Overflowing Trash,Open,37.796215,-122.41417,,Service request #14225: overflowing trash reported by resident
14226,2020-07-13,Financial District,Damaged Property,Closed,37.80284,-122.391329,,Service request #14226: street and sidewalk cleaning reported by resident
14227,2020-07-15,Financial District,Tree Maintenance,Referred,37.808796,-122.392751,,Service request #14227: tree maintenance reported by resident
14228,2020-07-04,Financial District,Graffiti,In Progress,37.805396,-122.419661,,Service request #14228: encampment reported by resident
14229,2020-07-03,Financial District,Building Maintenance,Closed,37.799942,-122.410337,,Service request #14229: overflowing trash reported by resident
14230,2020-07-26,Financial District,Street and Sidewalk Cleaning,In Progress,37.785956,-122.414377,,Service request #14230: pothole reported by resident
14231,2020-07-29,Financial District,Overflowing Trash,Closed,37.797033,-122.385999,,Service request #14231: blocked street or sidewalk reported by resident
14232,2020-07-26,Financial District,Parking Enforcement,Open,37.791778,-122.404393,,Service request #14232: general request reported by resident
14233,2020-07-05,Financial District,Overflowing Trash,Duplicate,37.781204,-122.391204,,Service request #14233: illegal dumping reported by resident
14234,2020-07-17,Financial District,Illegal Dumping,Closed,37.790786,-122.394768,,Service request #14234: encampment reported by resident
14235,2020-07-03,Financial District,Tree Maintenance,In Progress,37.800502,-122.397905,,Service request #14235: encampment reported by resident
14236,2020-07-29,Financial District,Tree Maintenance,Duplicate,37.789394,-122.379173,,Service request #14236: street and sidewalk cleaning reported by resident
14237,2020-07-05,Financial District,Graffiti,Closed,37.799337,-122.395951,,Service request #14237: overflowing trash reported by resident
14238,2020-07-11,Financial District,Abandoned Vehicle,Referred,37.804884,-122.408288,,Service request #14238: general request reported by resident
14239,2020-07-08,Financial District,Tree Maintenance,Closed,37.782711,-122.385961,,Service request #14239: park maintenance reported by resident
14240,2020-07-16,Financial District,Tree Maintenance,Closed,37.797292,-122.396001,,Service request #14240: illegal dumping reported by resident
14241,2020-07-13,Financial District,Building Maintenance,Pending,37.786102,-122.40799,,Service request #14241: damaged property reported by resident
14242,2020-07-05,Financial District,Damaged Property,In Progress,37.796286,-122.394664,,Service request #14242: park maintenance reported by resident
14243,2020-07-10,Financial District,Tree Maintenance,Closed,37.803832,-122.393309,,Service request #14243: blocked street or sidewalk reported by resident
14244,2020-07-03,Financial District,Damaged Property,Closed,37.799433,-122.403891,,Service request #14244: streetlight out reported by resident
14245,2020-07-07,Financial District,Tree Maintenance,In Progress,37.805953,-122.390048,,Service request #14245: parking enforcement reported by resident
14246,2020-07-01,Financial District,Parking Enforcement,Referred,37.787464,-122.393548,,Service request #14246: damaged property reported by resident
14247,2020-07-20,Financial District,Street and Sidewalk Cleaning,Closed,37.813757,-122.397793,,Service request #14247: general request reported by resident
14248,2020-07-13,Financial District,Abandoned Vehicle,Referred,37.799175,-122.391758,,Service request #14248: park maintenance reported by resident
14249,2020-07-30,Financial District,Graffiti,Pending,37.791558,-122.414429,,Service request #14249: street and sidewalk cleaning reported by resident
14250,2020-07-15,Financial District,Encampment,Closed,37.803954,-122.394105,,Service request #14250: blocked street or sidewalk reported by resident
14251,2020-07-26,Financial District,Illegal Dumping,Referred,37.77823,-122.375991,,Service request #14251: building maintenance reported by resident
14252,2020-07-28,Financial District,Tree Maintenance,Pending,37.808885,-122.403996,,Service request #14252: general request reported by resident
14253,2020-07-31,Financial District,Illegal Dumping,Open,37.792008,-122.397152,,Service request #14253: tree maintenance reported by resident
14254,2020-07-12,Financial District,Damaged Property,Referred,37.801635,-122.406444,,Service request #14254: encampment reported by resident
14255,2020-07-05,Financial District,Sewer Issues,Closed,37.802068,-122.409904,,Service request #14255: encampment reported by resident
14256,2020-07-16,Financial District,Abandoned Vehicle,Referred,37.795388,-122.394271,,Service request #14256: noise complaint reported by resident
14257,2020-07-25,Financial District,Water Leak,Open,37.811897,-122.399571,,Service request #14257: pothole reported by resident
14258,2020-07-14,Financial District,Abandoned Vehicle,Open,37.784837,-122.419502,,Service request #14258: streetlight out reported by resident
14259,2020-07-25,Financial District,Abandoned Vehicle,Closed,37.796068,-122.38949,,Service request #14259: pothole reported by resident
14260,2020-07-14,Financial District,Park Maintenance,Closed,37.790984,-122.400153,,Service request #14260: pothole reported by resident
14261,2020-07-21,Financial District,Encampment,Closed,37.79386,-122.42334,,Service request #14261: abandoned vehicle reported by resident
14262,2020-07-01,Financial District,Streetlight Out,Closed,37.793338,-122.386719,,Service request #14262: graffiti reported by resident
14263,2020-07-23,Financial District,Encampment,Open,37.797307,-122.411284,,Service request #14263: park maintenance reported by resident
14264,2020-01-15,Excelsior,Street and Sidewalk Cleaning,Closed,37.722725,-122.429104,,Service request #14264: blocked street or sidewalk reported by resident
14265,2020-01-18,Excelsior,General Request,Duplicate,37.714984,-122.435256,,Service request #14265: noise complaint reported by resident
14266,2020-01-10,Excelsior,Encampment,Closed,37.720423,-122.449754,,Service request #14266: graffiti reported by resident
14267,2020-01-11,Excelsior,General Request,Referred,37.716469,-122.440615,,Service request #14267: building maintenance reported by resident
