id,date,neighborhood,category,status,lat,lng,valuation,description
BLD201811-3520,2018-11-11,Noe Valley,Mechanical,Expired,37.742626,-122.425443,53590,Mechanical permit at 3704 Fulton St
BLD201811-9358,2018-11-12,Noe Valley,HVAC Installation,Under Review,37.755485,-122.431866,90671,HVAC Installation permit at 3544 Divisadero St
BLD201811-6671,2018-11-02,Noe Valley,Repair,Approved,37.749243,-122.431825,99088,Repair permit at 729 Valencia St
BLD201811-8969,2018-11-02,Noe Valley,Solar Installation,Withdrawn,37.748006,-122.422823,76951,Solar Installation permit at 5462 Columbus Ave
BLD201811-7633,2018-11-13,Noe Valley,Foundation Work,Issued,37.745321,-122.426549,47648,Foundation Work permit at 29 Van Ness Ave
BLD201811-2293,2018-11-17,Noe Valley,New Construction,Approved,37.750739,-122.433019,959682,New Construction permit at 1059 Market St
BLD201811-4676,2018-11-07,Noe Valley,Demolition,Completed,37.754663,-122.424967,77445,Demolition permit at 3089 Fulton St
BLD201811-1798,2018-11-29,Noe Valley,Plumbing,On Hold,37.752115,-122.437046,87435,Plumbing permit at 969 Geary Blvd
BLD201811-4906,2018-11-14,Noe Valley,Mechanical,Approved,37.752473,-122.442103,65710,Mechanical permit at 9993 Fulton St
BLD201811-2055,2018-11-27,Noe Valley,Demolition,Approved,37.760698,-122.42456,98478,Demolition permit at 1955 Mission St
BLD201811-2218,2018-11-11,Noe Valley,Demolition,Completed,37.763633,-122.420373,109355,Demolition permit at 4594 Market St
BLD201811-9597,2018-11-09,Noe Valley,Roof,On Hold,37.748136,-122.438994,63670,Roof permit at 2533 Valencia St
BLD201811-8963,2018-11-02,Noe Valley,Electrical,Completed,37.745246,-122.443173,81337,Electrical permit at 3905 Market St
BLD201811-7542,2018-11-11,Noe Valley,Plumbing,Approved,37.737792,-122.435278,88166,Plumbing permit at 735 Market St
BLD201811-1707,2018-11-30,Noe Valley,Demolition,Under Review,37.735879,-122.421008,104181,Demolition permit at 9042 Taraval St
BLD201811-3198,2018-11-25,Noe Valley,HVAC Installation,Approved,37.760735,-122.45048,87128,HVAC Installation permit at 975 Taraval St
BLD201811-4868,2018-11-12,Noe Valley,Roof,Issued,37.747803,-122.436479,94390,Roof permit at 8133 Market St
BLD201811-6691,2018-11-16,Noe Valley,Electrical,Completed,37.737608,-122.440488,90868,Electrical permit at 3453 Fulton St
BLD201811-1709,2018-11-28,Noe Valley,Alteration,Issued,37.736926,-122.440358,197539,Alteration permit at 8929 Fulton St
BLD201811-8478,2018-11-26,Noe Valley,Addition,Approved,37.754979,-122.441415,329004,Addition permit at 2703 Mission St
BLD201811-5247,2018-11-02,Noe Valley,Plumbing,Under Review,37.740686,-122.407232,84992,Plumbing permit at 6043 Irving St
BLD201811-9767,2018-11-12,Noe Valley,Mechanical,Under Review,37.751078,-122.42971,77085,Mechanical permit at 3364 Taraval St
BLD201801-2174,2018-01-02,Glen Park,Seismic Retrofit,Completed,37.710833,-122.438881,31153,Seismic Retrofit permit at 7997 Market St
BLD201801-6855,2018-01-06,Glen Park,Addition,Issued,37.723125,-122.418545,216160,Addition permit at 1292 Market St
BLD201801-9540,2018-01-20,Glen Park,Addition,Issued,37.739974,-122.437779,133378,Addition permit at 9930 Geary Blvd
BLD201801-7760,2018-01-25,Glen Park,Plumbing,Approved,37.734578,-122.439892,37440,Plumbing permit at 601 Taraval St
BLD201801-4697,2018-01-21,Glen Park,ADU Construction,Withdrawn,37.732326,-122.4342,277457,ADU Construction permit at 2082 Irving St
BLD201801-4872,2018-01-10,Glen Park,Electrical,Approved,37.73434,-122.4427,47469,Electrical permit at 7980 Market St
BLD201801-5604,2018-01-01,Glen Park,New Construction,Issued,37.746933,-122.438131,558258,New Construction permit at 1206 Van Ness Ave
BLD201801-6265,2018-01-21,Glen Park,New Construction,On Hold,37.720966,-122.43842,536071,New Construction permit at 6789 Geary Blvd
BLD201801-2140,2018-01-08,Glen Park,Alteration,Issued,37.750152,-122.437996,202615,Alteration permit at 7014 Taraval St
BLD201801-6863,2018-01-02,Glen Park,Roof,Completed,37.71226,-122.448506,73347,Roof permit at 3663 Market St
BLD201801-1073,2018-01-05,Glen Park,Plumbing,Under Review,37.735197,-122.435512,48472,Plumbing permit at 762 Fulton St
BLD201801-3989,2018-01-25,Glen Park,Foundation Work,Under Review,37.732467,-122.439674,52255,Foundation Work permit at 7947 Irving St
BLD201801-3798,2018-01-12,Glen Park,Repair,Completed,37.741129,-122.436301,57593,Repair permit at 5064 Van Ness Ave
BLD201801-2470,2018-01-17,Glen Park,Electrical,Under Review,37.764962,-122.447624,44435,Electrical permit at 4326 Market St
BLD201801-2527,2018-01-11,Glen Park,Addition,Approved,37.724629,-122.43609,200144,Addition permit at 307 Divisadero St
BLD201801-7025,2018-01-12,Glen Park,New Construction,Approved,37.722813,-122.466345,873813,New Construction permit at 1469 Geary Blvd
BLD201801-1819,2018-01-17,Glen Park,Repair,Under Review,37.737893,-122.447707,68232,Repair permit at 3506 Divisadero St
BLD201801-9351,2018-01-19,Glen Park,Demolition,Completed,37.726508,-122.44109,85381,Demolition permit at 8857 Geary Blvd
BLD201801-1016,2018-01-28,Glen Park,Repair,Completed,37.722501,-122.437338,71039,Repair permit at 9814 Taraval St
BLD201801-4536,2018-01-14,Glen Park,New Construction,Withdrawn,37.741481,-122.44559,513521,New Construction permit at 296 Mission St
BLD201801-5115,2018-01-10,Glen Park,ADU Construction,Under Review,37.731159,-122.430414,257520,ADU Construction permit at 8912 Mission St
BLD201801-5323,2018-01-01,Glen Park,Demolition,Completed,37.734574,-122.447623,64694,Demolition permit at 887 Taraval St
BLD201801-3668,2018-01-28,Glen Park,Alteration,Under Review,37.739454,-122.417054,246540,Alteration permit at 4365 Market St
BLD201801-8725,2018-01-10,Glen Park,Mechanical,Under Review,37.733956,-122.424376,65483,Mechanical permit at 8760 Valencia St
BLD201801-3208,2018-01-12,Glen Park,Window Replacement,Under Review,37.74038,-122.427415,81039,Window Replacement permit at 5550 Valencia St
BLD201905-8316,2019-05-24,Mission District,Window Replacement,Approved,37.779889,-122.425266,44733,Window Replacement permit at 8379 Fulton St
BLD201905-4460,2019-05-07,Mission District,Plumbing,Completed,37.753122,-122.41714,40143,Plumbing permit at 2285 Geary Blvd
BLD201905-5524,2019-05-27,Mission District,Plumbing,Issued,37.757379,-122.408756,42079,Plumbing permit at 3484 Columbus Ave
BLD201905-8967,2019-05-01,Mission District,Repair,Issued,37.762187,-122.415207,30543,Repair permit at 6359 Geary Blvd
BLD201905-3395,2019-05-05,Mission District,Solar Installation,Withdrawn,37.776476,-122.411572,55392,Solar Installation permit at 2418 Geary Blvd
BLD201905-8867,2019-05-28,Mission District,Window Replacement,Approved,37.753263,-122.412344,39915,Window Replacement permit at 8280 Fulton St
BLD201905-8931,2019-05-01,Mission District,Repair,Approved,37.748921,-122.424331,39383,Repair permit at 7819 Geary Blvd
BLD201905-4413,2019-05-03,Mission District,Solar Installation,On Hold,37.741284,-122.405517,42509,Solar Installation permit at 2411 Irving St
BLD201905-1771,2019-05-26,Mission District,Demolition,Under Review,37.761919,-122.417743,24122,Demolition permit at 4498 Geary Blvd
BLD201905-7302,2019-05-09,Mission District,Repair,Under Review,37.756319,-122.418696,36480,Repair permit at 9282 Valencia St
BLD201905-8049,2019-05-02,Mission District,Addition,Approved,37.748719,-122.422315,98596,Addition permit at 7207 Columbus Ave
BLD201905-4092,2019-05-20,Mission District,Mechanical,Completed,37.738297,-122.42032,26497,Mechanical permit at 879 Market St
BLD201905-6650,2019-05-18,Mission District,Repair,Issued,37.775732,-122.401256,41822,Repair permit at 2858 Taraval St
BLD201905-5187,2019-05-16,Mission District,Alteration,Approved,37.775851,-122.445673,102921,Alteration permit at 5586 Taraval St
BLD201905-3738,2019-05-15,Mission District,Repair,Issued,37.756265,-122.440119,55206,Repair permit at 4848 Van Ness Ave
BLD201905-1093,2019-05-03,Mission District,Addition,Completed,37.775824,-122.411119,130928,Addition permit at 6415 Valencia St
BLD201905-8206,2019-05-10,Mission District,Repair,Completed,37.761405,-122.397853,34205,Repair permit at 4533 Mission St
BLD201905-2845,2019-05-26,Mission District,HVAC Installation,Completed,37.771409,-122.402505,38140,HVAC Installation permit at 1683 Taraval St
BLD201905-9228,2019-05-10,Mission District,Plumbing,Completed,37.780774,-122.411504,37510,Plumbing permit at 6508 Divisadero St
BLD201905-6645,2019-05-03,Mission District,Foundation Work,Withdrawn,37.76282,-122.422134,39357,Foundation Work permit at 8780 Geary Blvd
BLD201905-5201,2019-05-21,Mission District,Addition,Completed,37.749598,-122.418369,116669,Addition permit at 8906 Fulton St
BLD201905-3640,2019-05-12,Mission District,Solar Installation,Issued,37.745797,-122.406576,47312,Solar Installation permit at 4550 Valencia St
BLD201905-1383,2019-05-08,Mission District,Foundation Work,Approved,37.761305,-122.415682,31806,Foundation Work permit at 5443 Fulton St
BLD201905-4769,2019-05-13,Mission District,Plumbing,Completed,37.760458,-122.410054,20824,Plumbing permit at 567 Irving St
BLD201905-9028,2019-05-19,Mission District,Roof,Expired,37.734043,-122.428881,34485,Roof permit at 2218 Columbus Ave
BLD201905-1458,2019-05-03,Mission District,Electrical,Completed,37.758488,-122.442106,28821,Electrical permit at 6702 Geary Blvd
BLD201905-4532,2019-05-03,Mission District,Plumbing,On Hold,37.765128,-122.40364,36035,Plumbing permit at 8251 Market St
BLD201905-5692,2019-05-31,Mission District,Foundation Work,Completed,37.742608,-122.419177,30654,Foundation Work permit at 252 Taraval St
BLD201905-1121,2019-05-08,Mission District,HVAC Installation,Issued,37.775323,-122.401979,29399,HVAC Installation permit at 2663 Columbus Ave
BLD201905-1068,2019-05-29,Mission District,Alteration,Issued,37.771936,-122.415001,99090,Alteration permit at 4456 Mission St
BLD201905-2170,2019-05-06,Mission District,Plumbing,Expired,37.750764,-122.426506,40429,Plumbing permit at 9621 Van Ness Ave
BLD201905-1532,2019-05-07,Mission District,Mechanical,Approved,37.75715,-122.430429,32508,Mechanical permit at 6798 Valencia St
BLD202008-9896,2020-08-19,Marina,Window Replacement,Issued,37.816435,-122.436962,67837,Window Replacement permit at 2778 Geary Blvd
BLD202008-5439,2020-08-29,Marina,ADU Construction,Approved,37.813303,-122.444805,290188,ADU Construction permit at 7317 Columbus Ave
BLD202008-4011,2020-08-16,Marina,Alteration,Approved,37.78248,-122.444851,251541,Alteration permit at 2524 Taraval St
BLD202008-9001,2020-08-27,Marina,Seismic Retrofit,Expired,37.813333,-122.428404,60642,Seismic Retrofit permit at 2266 Fulton St
BLD202008-8055,2020-08-21,Marina,Electrical,Under Review,37.804993,-122.424987,87812,Electrical permit at 3074 Valencia St
BLD202008-7025,2020-08-02,Marina,Addition,Issued,37.791072,-122.427272,223177,Addition permit at 9652 Valencia St
BLD202008-2546,2020-08-15,Marina,New Construction,Approved,37.817519,-122.442439,807619,New Construction permit at 4519 Taraval St
BLD202008-6280,2020-08-02,Marina,ADU Construction,Completed,37.7989,-122.425641,395551,ADU Construction permit at 6520 Columbus Ave
BLD202008-6393,2020-08-23,Marina,Addition,Completed,37.7879,-122.439338,277252,Addition permit at 4871 Columbus Ave
BLD202008-9728,2020-08-07,Marina,Window Replacement,Completed,37.809748,-122.427934,92032,Window Replacement permit at 8019 Columbus Ave
BLD202008-9832,2020-08-28,Marina,Plumbing,Approved,37.801058,-122.450753,85603,Plumbing permit at 8459 Mission St
BLD202008-1098,2020-08-24,Marina,Solar Installation,Approved,37.810944,-122.456877,87446,Solar Installation permit at 5460 Market St
BLD202008-3020,2020-08-02,Marina,Window Replacement,Under Review,37.789256,-122.43694,87677,Window Replacement permit at 3727 Columbus Ave
BLD202008-6652,2020-08-21,Marina,Addition,On Hold,37.808238,-122.436491,211523,Addition permit at 1311 Irving St
BLD202008-8536,2020-08-25,Marina,Alteration,Issued,37.81059,-122.440337,260441,Alteration permit at 4456 Market St
BLD202008-1568,2020-08-10,Marina,Seismic Retrofit,Approved,37.781248,-122.437875,55874,Seismic Retrofit permit at 5325 Van Ness Ave
BLD202008-5917,2020-08-17,Marina,Plumbing,Approved,37.795821,-122.439405,76729,Plumbing permit at 6469 Geary Blvd
BLD202008-6390,2020-08-05,Marina,ADU Construction,Approved,37.798968,-122.442809,306344,ADU Construction permit at 188 Mission St
BLD202008-2310,2020-08-09,Marina,Solar Installation,Approved,37.806227,-122.440989,83421,Solar Installation permit at 1941 Mission St
BLD202008-8306,2020-08-14,Marina,New Construction,Approved,37.814905,-122.444271,680684,New Construction permit at 7806 Divisadero St
BLD202008-3865,2020-08-04,Marina,Demolition,Completed,37.820112,-122.433569,64911,Demolition permit at 692 Market St
BLD202008-2043,2020-08-08,Marina,Mechanical,Completed,37.809323,-122.43754,66206,Mechanical permit at 1883 Irving St
BLD202008-5509,2020-08-01,Marina,ADU Construction,Withdrawn,37.81613,-122.426151,454066,ADU Construction permit at 8387 Irving St
BLD202008-8900,2020-08-01,Marina,Demolition,Expired,37.810759,-122.448578,80970,Demolition permit at 8019 Van Ness Ave
BLD202008-9182,2020-08-15,Marina,Repair,Completed,37.790675,-122.435748,79464,Repair permit at 7047 Van Ness Ave
BLD202008-6770,2020-08-25,Marina,New Construction,Issued,37.801978,-122.459188,923901,New Construction permit at 5524 Geary Blvd
BLD202008-2909,2020-08-09,Marina,Foundation Work,Completed,37.803196,-122.436411,93534,Foundation Work permit at 7802 Divisadero St
BLD202008-3638,2020-08-16,Marina,HVAC Installation,Approved,37.78544,-122.432507,58623,HVAC Installation permit at 3106 Market St
BLD202008-7692,2020-08-23,Marina,Plumbing,Under Review,37.815634,-122.446304,92872,Plumbing permit at 6706 Irving St
BLD202008-8103,2020-08-02,Marina,Demolition,Issued,37.785982,-122.417431,84096,Demolition permit at 6885 Columbus Ave
BLD202008-8182,2020-08-18,Marina,Alteration,Under Review,37.800589,-122.443343,180790,Alteration permit at 3794 Valencia St
BLD202010-3274,2020-10-21,West Portal,Plumbing,Issued,37.74368,-122.454063,65676,Plumbing permit at 9162 Geary Blvd
BLD202010-8604,2020-10-27,West Portal,Electrical,Withdrawn,37.745878,-122.461581,49311,Electrical permit at 608 Columbus Ave
BLD202010-8166,2020-10-08,West Portal,Foundation Work,Approved,37.741082,-122.474393,41826,Foundation Work permit at 3868 Geary Blvd
BLD202010-4014,2020-10-23,West Portal,ADU Construction,Issued,37.735343,-122.462666,276525,ADU Construction permit at 7900 Mission St
BLD202010-3521,2020-10-14,West Portal,Alteration,Under Review,37.733622,-122.451158,137093,Alteration permit at 1177 Irving St
BLD202010-2377,2020-10-22,West Portal,Electrical,Approved,37.731055,-122.459714,65308,Electrical permit at 8071 Market St
BLD202010-8623,2020-10-30,West Portal,Demolition,Issued,37.750236,-122.472555,76910,Demolition permit at 8991 Taraval St
BLD202010-3835,2020-10-29,West Portal,Demolition,Issued,37.747169,-122.475682,90547,Demolition permit at 9867 Valencia St
BLD202010-2987,2020-10-04,West Portal,Electrical,Issued,37.72303,-122.467675,45334,Electrical permit at 5049 Van Ness Ave
BLD202010-1452,2020-10-20,West Portal,HVAC Installation,Completed,37.743637,-122.444308,64901,HVAC Installation permit at 9606 Valencia St
BLD202010-2173,2020-10-12,West Portal,New Construction,Completed,37.744731,-122.46965,674293,New Construction permit at 5658 Irving St
BLD202010-5276,2020-10-21,West Portal,Roof,Issued,37.730268,-122.458572,93556,Roof permit at 6007 Columbus Ave
BLD202010-4493,2020-10-05,West Portal,Electrical,Under Review,37.744193,-122.487946,58182,Electrical permit at 5220 Geary Blvd
BLD202010-3496,2020-10-29,West Portal,Foundation Work,On Hold,37.742605,-122.461841,65322,Foundation Work permit at 1535 Columbus Ave
BLD202010-7624,2020-10-28,West Portal,Foundation Work,Issued,37.734561,-122.476657,61155,Foundation Work permit at 8273 Mission St
BLD202010-1784,2020-10-20,West Portal,Plumbing,Issued,37.740768,-122.472551,85128,Plumbing permit at 4640 Van Ness Ave
BLD202010-7015,2020-10-26,West Portal,HVAC Installation,Approved,37.741479,-122.483589,70048,HVAC Installation permit at 5227 Mission St
BLD202010-7387,2020-10-04,West Portal,Addition,Expired,37.724731,-122.476391,227471,Addition permit at 5743 Mission St
BLD202010-1050,2020-10-01,West Portal,Solar Installation,Completed,37.744385,-122.459681,63795,Solar Installation permit at 8346 Valencia St
BLD202010-5074,2020-10-16,West Portal,New Construction,Approved,37.744343,-122.477495,557300,New Construction permit at 5281 Geary Blvd
BLD202010-8964,2020-10-26,West Portal,Plumbing,Under Review,37.734776,-122.448304,71304,Plumbing permit at 239 Fulton St
BLD202010-5687,2020-10-30,West Portal,ADU Construction,Under Review,37.727192,-122.451026,188366,ADU Construction permit at 9113 Columbus Ave
BLD202010-9672,2020-10-26,West Portal,Solar Installation,Completed,37.728056,-122.466415,61550,Solar Installation permit at 6628 Taraval St
BLD202010-8159,2020-10-15,West Portal,Plumbing,Approved,37.73764,-122.467674,62285,Plumbing permit at 405 Van Ness Ave
BLD202010-9012,2020-10-04,West Portal,HVAC Installation,Issued,37.744469,-122.45104,72039,HVAC Installation permit at 3473 Mission St
BLD202010-8190,2020-10-04,West Portal,Addition,Under Review,37.742635,-122.452152,212016,Addition permit at 7637 Geary Blvd
BLD202010-1521,2020-10-21,West Portal,Alteration,Completed,37.723522,-122.470457,160918,Alteration permit at 3358 Market St
BLD202010-4343,2020-10-08,West Portal,Plumbing,Issued,37.751334,-122.459644,55919,Plumbing permit at 8436 Geary Blvd
BLD202010-1452,2020-10-06,West Portal,HVAC Installation,Issued,37.732113,-122.471929,51101,HVAC Installation permit at 7453 Market St
BLD202010-3986,2020-10-22,West Portal,Window Replacement,On Hold,37.743961,-122.476432,82684,Window Replacement permit at 6190 Van Ness Ave
BLD202010-6538,2020-10-11,West Portal,Foundation Work,Withdrawn,37.726585,-122.456179,71501,Foundation Work permit at 3985 Fulton St
BLD202010-8115,2020-10-21,West Portal,Solar Installation,Completed,37.739135,-122.483139,74166,Solar Installation permit at 5666 Market St
BLD202010-1914,2020-10-03,West Portal,Window Replacement,Approved,37.75771,-122.467656,78705,Window Replacement permit at 7136 Divisadero St
BLD202502-6102,2025-02-27,Outer Richmond,Seismic Retrofit,Issued,37.777267,-122.492245,61846,Seismic Retrofit permit at 8095 Divisadero St
BLD202502-1610,2025-02-16,Outer Richmond,Foundation Work,Expired,37.777021,-122.490955,59112,Foundation Work permit at 8943 Divisadero St
BLD202502-7170,2025-02-14,Outer Richmond,Foundation Work,Approved,37.784812,-122.51807,30848,Foundation Work permit at 4138 Taraval St
BLD202502-7960,2025-02-09,Outer Richmond,Addition,On Hold,37.779924,-122.506158,152222,Addition permit at 9219 Mission St
BLD202502-8516,2025-02-22,Outer Richmond,Roof,Completed,37.767827,-122.499328,53163,Roof permit at 9801 Mission St
BLD202502-8513,2025-02-24,Outer Richmond,Electrical,Under Review,37.762782,-122.505021,72238,Electrical permit at 6033 Market St
BLD202502-1111,2025-02-08,Outer Richmond,Seismic Retrofit,Approved,37.796605,-122.516896,55504,Seismic Retrofit permit at 2417 Van Ness Ave
BLD202502-8201,2025-02-06,Outer Richmond,Window Replacement,Withdrawn,37.770093,-122.490272,50952,Window Replacement permit at 6796 Irving St
BLD202502-1460,2025-02-14,Outer Richmond,Plumbing,Issued,37.782301,-122.509683,53138,Plumbing permit at 110 Market St
BLD202502-7254,2025-02-11,Outer Richmond,Repair,Under Review,37.783837,-122.496185,55630,Repair permit at 8489 Taraval St
BLD202502-3953,2025-02-01,Outer Richmond,Seismic Retrofit,Issued,37.793596,-122.487938,45653,Seismic Retrofit permit at 1907 Valencia St
BLD202502-2751,2025-02-10,Outer Richmond,Solar Installation,Completed,37.781618,-122.48711,60821,Solar Installation permit at 7777 Divisadero St
BLD202502-9398,2025-02-15,Outer Richmond,Solar Installation,On Hold,37.795793,-122.501226,66081,Solar Installation permit at 8479 Mission St
BLD202502-2430,2025-02-20,Outer Richmond,New Construction,Under Review,37.761788,-122.496437,418910,New Construction permit at 5336 Market St
BLD202502-4188,2025-02-23,Outer Richmond,Seismic Retrofit,On Hold,37.796652,-122.484684,48334,Seismic Retrofit permit at 8946 Irving St
BLD202502-9659,2025-02-05,Outer Richmond,Addition,Completed,37.776041,-122.509413,59687,Addition permit at 6960 Divisadero St
BLD202502-5810,2025-02-04,Outer Richmond,Electrical,Approved,37.764594,-122.510248,49698,Electrical permit at 1118 Irving St
BLD202502-8544,2025-02-06,Outer Richmond,Addition,Approved,37.784613,-122.526294,195820,Addition permit at 2701 Fulton St
BLD202502-4185,2025-02-25,Outer Richmond,Alteration,Issued,37.784636,-122.504672,160935,Alteration permit at 6283 Fulton St
BLD202502-2433,2025-02-22,Outer Richmond,Electrical,Issued,37.768076,-122.497067,37888,Electrical permit at 4622 Valencia St
BLD202502-9609,2025-02-02,Outer Richmond,Alteration,Approved,37.758224,-122.503587,145882,Alteration permit at 5582 Divisadero St
BLD202502-1287,2025-02-27,Outer Richmond,Demolition,Expired,37.80959,-122.490536,47876,Demolition permit at 5197 Divisadero St
BLD202502-7902,2025-02-09,Outer Richmond,Electrical,Completed,37.791537,-122.501799,53623,Electrical permit at 4816 Geary Blvd
BLD202502-5177,2025-02-16,Outer Richmond,Mechanical,Completed,37.784062,-122.502107,59161,Mechanical permit at 607 Geary Blvd
BLD202502-9014,2025-02-13,Outer Richmond,Seismic Retrofit,Under Review,37.755017,-122.508593,42276,Seismic Retrofit permit at 2857 Irving St
BLD202502-5736,2025-02-25,Outer Richmond,Seismic Retrofit,Issued,37.786276,-122.501329,42005,Seismic Retrofit permit at 4667 Market St
BLD202502-1149,2025-02-13,Outer Richmond,Alteration,Under Review,37.783172,-122.482507,174844,Alteration permit at 2421 Van Ness Ave
BLD202502-9405,2025-02-13,Outer Richmond,ADU Construction,Issued,37.764879,-122.492289,151174,ADU Construction permit at 1049 Irving St
BLD202502-8966,2025-02-17,Outer Richmond,HVAC Installation,Withdrawn,37.771808,-122.496162,54357,HVAC Installation permit at 1363 Columbus Ave
BLD202502-7566,2025-02-13,Outer Richmond,Solar Installation,Expired,37.785928,-122.499594,43379,Solar Installation permit at 6095 Fulton St
BLD202502-6931,2025-02-01,Outer Richmond,HVAC Installation,Issued,37.793008,-122.505473,47151,HVAC Installation permit at 4516 Fulton St
BLD202502-3501,2025-02-04,Outer Richmond,Seismic Retrofit,Issued,37.788497,-122.484494,57464,Seismic Retrofit permit at 6232 Mission St
BLD202502-2720,2025-02-16,Outer Richmond,Foundation Work,Completed,37.779023,-122.527043,55619,Foundation Work permit at 1454 Divisadero St
BLD202502-8153,2025-02-18,Outer Richmond,Addition,Completed,37.778002,-122.502743,104929,Addition permit at 8721 Valencia St
BLD202012-6969,2020-12-26,SOMA,Alteration,Issued,37.780114,-122.415597,207659,Alteration permit at 6504 Divisadero St
BLD202012-3315,2020-12-28,SOMA,Alteration,Under Review,37.760008,-122.389104,244583,Alteration permit at 2443 Van Ness Ave
BLD202012-5401,2020-12-15,SOMA,New Construction,Under Review,37.803329,-122.428855,863255,New Construction permit at 798 Divisadero St
BLD202012-5364,2020-12-19,SOMA,Window Replacement,Issued,37.771732,-122.383119,71190,Window Replacement permit at 2640 Irving St
BLD202012-4218,2020-12-09,SOMA,Seismic Retrofit,Under Review,37.786252,-122.407012,58983,Seismic Retrofit permit at 8182 Columbus Ave
BLD202012-1409,2020-12-20,SOMA,Foundation Work,Approved,37.772257,-122.398608,60796,Foundation Work permit at 7719 Market St
BLD202012-6462,2020-12-26,SOMA,Seismic Retrofit,Issued,37.777858,-122.389479,69700,Seismic Retrofit permit at 8435 Valencia St
BLD202012-6075,2020-12-23,SOMA,HVAC Installation,Approved,37.786935,-122.380394,65652,HVAC Installation permit at 2121 Divisadero St
BLD202012-3804,2020-12-15,SOMA,Solar Installation,Under Review,37.780212,-122.392716,50650,Solar Installation permit at 617 Market St
BLD202012-6326,2020-12-21,SOMA,ADU Construction,Issued,37.790355,-122.424342,195024,ADU Construction permit at 244 Van Ness Ave
BLD202012-6277,2020-12-12,SOMA,Addition,Completed,37.759662,-122.410784,162944,Addition permit at 1052 Fulton St
BLD202012-3834,2020-12-12,SOMA,Solar Installation,Approved,37.78015,-122.401148,70277,Solar Installation permit at 5486 Taraval St
BLD202012-5311,2020-12-07,SOMA,New Construction,Under Review,37.776261,-122.381809,800978,New Construction permit at 8636 Taraval St
BLD202012-5286,2020-12-26,SOMA,Addition,Completed,37.774218,-122.392614,156807,Addition permit at 6919 Van Ness Ave
BLD202012-9240,2020-12-31,SOMA,New Construction,Issued,37.775439,-122.414596,406258,New Construction permit at 9249 Taraval St
BLD202012-2280,2020-12-12,SOMA,Solar Installation,Expired,37.767034,-122.393654,76629,Solar Installation permit at 4493 Divisadero St
BLD202012-2878,2020-12-12,SOMA,Mechanical,Approved,37.779144,-122.4114,67076,Mechanical permit at 6499 Taraval St
BLD202012-5761,2020-12-28,SOMA,Window Replacement,Issued,37.785582,-122.403414,66457,Window Replacement permit at 4493 Van Ness Ave
BLD202012-9462,2020-12-29,SOMA,Repair,Expired,37.772143,-122.414192,63347,Repair permit at 8616 Taraval St
BLD202012-9383,2020-12-06,SOMA,New Construction,On Hold,37.78712,-122.396138,680346,New Construction permit at 5795 Taraval St
BLD202012-7934,2020-12-23,SOMA,Repair,Under Review,37.792139,-122.380447,83207,Repair permit at 4518 Mission St
BLD202012-6613,2020-12-08,SOMA,Demolition,Issued,37.775247,-122.404341,68299,Demolition permit at 3004 Irving St
BLD202012-7204,2020-12-16,SOMA,Foundation Work,Approved,37.77541,-122.415962,49054,Foundation Work permit at 1275 Divisadero St
BLD202012-7668,2020-12-13,SOMA,Demolition,Approved,37.775791,-122.40218,73860,Demolition permit at 3927 Divisadero St
BLD202012-8235,2020-12-29,SOMA,ADU Construction,Completed,37.778748,-122.400514,267467,ADU Construction permit at 1984 Mission St
BLD202012-7021,2020-12-02,SOMA,Plumbing,Approved,37.797655,-122.398108,63666,Plumbing permit at 3215 Valencia St
BLD202012-6610,2020-12-31,SOMA,ADU Construction,Completed,37.780381,-122.40445,321426,ADU Construction permit at 851 Valencia St
BLD202012-5145,2020-12-25,SOMA,Window Replacement,Withdrawn,37.75215,-122.411867,54987,Window Replacement permit at 7218 Taraval St
BLD202009-9682,2020-09-15,Pacific Heights,Window Replacement,Completed,37.77677,-122.441007,124597,Window Replacement permit at 6812 Taraval St
BLD202009-8608,2020-09-30,Pacific Heights,Plumbing,Under Review,37.772333,-122.439145,107621,Plumbing permit at 444 Divisadero St
BLD202009-7137,2020-09-17,Pacific Heights,Foundation Work,Completed,37.795675,-122.43193,66850,Foundation Work permit at 3802 Geary Blvd
BLD202009-3323,2020-09-07,Pacific Heights,Window Replacement,Completed,37.810629,-122.442079,82298,Window Replacement permit at 8207 Geary Blvd
BLD202009-7007,2020-09-14,Pacific Heights,Solar Installation,Issued,37.780888,-122.429043,58677,Solar Installation permit at 7229 Geary Blvd
BLD202009-2747,2020-09-02,Pacific Heights,Demolition,Approved,37.796691,-122.429502,68949,Demolition permit at 7376 Fulton St
BLD202009-2282,2020-09-16,Pacific Heights,Seismic Retrofit,Issued,37.806675,-122.450747,83820,Seismic Retrofit permit at 5319 Fulton St
BLD202009-8916,2020-09-09,Pacific Heights,Mechanical,Completed,37.773178,-122.44756,90239,Mechanical permit at 1422 Valencia St
BLD202009-9817,2020-09-21,Pacific Heights,Foundation Work,Expired,37.812399,-122.440805,135282,Foundation Work permit at 2638 Market St
BLD202009-7636,2020-09-19,Pacific Heights,New Construction,Completed,37.807887,-122.439486,1009432,New Construction permit at 2467 Columbus Ave
BLD202009-9760,2020-09-19,Pacific Heights,Window Replacement,Approved,37.774598,-122.416602,73431,Window Replacement permit at 350 Taraval St
BLD202009-1066,2020-09-24,Pacific Heights,Window Replacement,Completed,37.774852,-122.428773,77104,Window Replacement permit at 8931 Divisadero St
